trainingEpisodes,reward,teaching,attention,episodeLength,sumTeaching,sumAttention,sumEpisodeLength,teachingStrategy
640,3590.6444444444446,0.0,55.53333333333333,10673.266666666666,4.5,3592.8333333333326,614969.0000000001,correct200_avgCertainty1_true
650,3604.55,0.0,59.46666666666667,10652.5,4.5,3652.2999999999993,625621.5000000001,correct200_avgCertainty1_true
660,3637.3722222222223,0.0,54.2,10179.433333333332,4.5,3706.499999999999,635800.9333333335,correct200_avgCertainty1_true
670,3648.5888888888885,0.0,53.96666666666667,10463.533333333333,4.5,3760.466666666666,646264.4666666668,correct200_avgCertainty1_true
680,3599.727777777777,0.0,59.96666666666667,10583.266666666666,4.5,3820.4333333333325,656847.7333333335,correct200_avgCertainty1_true
690,3593.01111111111,0.0,50.5,10610.2,4.5,3870.9333333333325,667457.9333333335,correct200_avgCertainty1_true
700,3648.05,0.0,59.86666666666667,10752.3,4.5,3930.7999999999993,678210.2333333335,correct200_avgCertainty1_true
710,3708.1222222222214,0.0,65.86666666666666,10694.433333333332,4.5,3996.666666666666,688904.6666666669,correct200_avgCertainty1_true
720,3699.9277777777784,0.0,54.2,10518.733333333334,4.5,4050.866666666666,699423.4000000001,correct200_avgCertainty1_true
730,3685.816666666667,0.0,58.4,10275.733333333334,4.5,4109.2666666666655,709699.1333333334,correct200_avgCertainty1_true
740,3734.7000000000003,0.0,55.5,10378.266666666666,4.5,4164.7666666666655,720077.4000000001,correct200_avgCertainty1_true
750,3783.572222222223,0.0,54.7,10499.933333333332,4.5,4219.466666666665,730577.3333333335,correct200_avgCertainty1_true
760,3691.299999999999,0.0,52.7,10377.333333333334,4.5,4272.166666666665,740954.6666666669,correct200_avgCertainty1_true
770,3675.4,0.0,55.06666666666667,10636.9,4.5,4327.233333333332,751591.5666666669,correct200_avgCertainty1_true
780,3694.088888888888,0.0,56.833333333333336,10216.833333333334,4.5,4384.066666666665,761808.4000000003,correct200_avgCertainty1_true
790,3740.8833333333337,0.0,53.733333333333334,10409.366666666667,4.5,4437.799999999998,772217.766666667,correct200_avgCertainty1_true
800,3747.8611111111104,0.0,54.6,10810.366666666667,4.5,4492.399999999999,783028.1333333337,correct200_avgCertainty1_true
0,2210.2222222222217,0.0,0.0,0.0,0.0,0.0,0.0,correct200_avgCertainty3_true
10,2246.8166666666666,0.13333333333333333,75.36666666666666,8513.966666666667,0.13333333333333333,75.36666666666666,8513.966666666667,correct200_avgCertainty3_true
20,2274.305555555555,0.23333333333333334,54.8,8754.866666666667,0.3666666666666667,130.16666666666666,17268.833333333336,correct200_avgCertainty3_true
30,2269.488888888889,0.3,50.3,8945.1,0.6666666666666667,180.46666666666664,26213.933333333334,correct200_avgCertainty3_true
