trainingEpisodes,reward,teaching,attention,episodeLength,sumTeaching,sumAttention,sumEpisodeLength,teachingStrategy
450,3685.8666666666663,0.0,0.0,9932.866666666667,1000.0,1825.6666666666667,452744.63333333324,advise100_importance100_true
460,3684.2500000000005,0.0,0.0,10414.066666666668,1000.0,1825.6666666666667,463158.6999999999,advise100_importance100_true
470,3775.327777777778,0.0,0.0,10074.5,1000.0,1825.6666666666667,473233.1999999999,advise100_importance100_true
480,3639.8499999999995,0.0,0.0,10179.966666666667,1000.0,1825.6666666666667,483413.16666666657,advise100_importance100_true
490,3672.6277777777777,0.0,0.0,10447.833333333334,1000.0,1825.6666666666667,493860.9999999999,advise100_importance100_true
500,3731.4611111111108,0.0,0.0,10497.9,1000.0,1825.6666666666667,504358.8999999999,advise100_importance100_true
510,3685.244444444444,0.0,0.0,9879.633333333333,1000.0,1825.6666666666667,514238.53333333327,advise100_importance100_true
520,3650.4111111111115,0.0,0.0,10342.5,1000.0,1825.6666666666667,524581.0333333332,advise100_importance100_true
530,3743.8,0.0,0.0,10779.666666666666,1000.0,1825.6666666666667,535360.6999999998,advise100_importance100_true
540,3800.944444444445,0.0,0.0,10014.833333333334,1000.0,1825.6666666666667,545375.5333333332,advise100_importance100_true
550,3673.805555555556,0.0,0.0,10448.166666666666,1000.0,1825.6666666666667,555823.6999999998,advise100_importance100_true
560,3758.3166666666666,0.0,0.0,10370.5,1000.0,1825.6666666666667,566194.1999999998,advise100_importance100_true
570,3730.199999999999,0.0,0.0,10501.2,1000.0,1825.6666666666667,576695.3999999998,advise100_importance100_true
580,3738.527777777777,0.0,0.0,10492.333333333334,1000.0,1825.6666666666667,587187.7333333332,advise100_importance100_true
590,3789.099999999999,0.0,0.0,9803.966666666667,1000.0,1825.6666666666667,596991.6999999998,advise100_importance100_true
600,3754.8777777777777,0.0,0.0,10274.933333333332,1000.0,1825.6666666666667,607266.6333333332,advise100_importance100_true
610,3786.3,0.0,0.0,10880.2,1000.0,1825.6666666666667,618146.8333333331,advise100_importance100_true
620,3781.5833333333335,0.0,0.0,10396.766666666666,1000.0,1825.6666666666667,628543.5999999999,advise100_importance100_true
630,3785.205555555556,0.0,0.0,9765.366666666667,1000.0,1825.6666666666667,638308.9666666666,advise100_importance100_true
640,3801.266666666668,0.0,0.0,10540.933333333332,1000.0,1825.6666666666667,648849.8999999999,advise100_importance100_true
650,3761.9833333333345,0.0,0.0,10778.633333333333,1000.0,1825.6666666666667,659628.5333333332,advise100_importance100_true
660,3760.094444444445,0.0,0.0,10579.966666666667,1000.0,1825.6666666666667,670208.4999999999,advise100_importance100_true
670,3785.3055555555557,0.0,0.0,10676.433333333332,1000.0,1825.6666666666667,680884.9333333332,advise100_importance100_true
680,3758.5611111111107,0.0,0.0,9842.233333333334,1000.0,1825.6666666666667,690727.1666666665,advise100_importance100_true
690,3844.3222222222216,0.0,0.0,10155.966666666667,1000.0,1825.6666666666667,700883.1333333332,advise100_importance100_true
700,3763.588888888889,0.0,0.0,10402.766666666666,1000.0,1825.6666666666667,711285.8999999999,advise100_importance100_true
710,3768.6388888888887,0.0,0.0,10027.466666666667,1000.0,1825.6666666666667,721313.3666666666,advise100_importance100_true
720,3743.516666666666,0.0,0.0,10551.533333333333,1000.0,1825.6666666666667,731864.8999999999,advise100_importance100_true
730,3752.6777777777784,0.0,0.0,9850.8,1000.0,1825.6666666666667,741715.7,advise100_importance100_true
740,3730.238888888889,0.0,0.0,10009.666666666666,1000.0,1825.6666666666667,751725.3666666666,advise100_importance100_true
750,3830.094444444446,0.0,0.0,10414.333333333334,1000.0,1825.6666666666667,762139.7,advise100_importance100_true
760,3799.0611111111116,0.0,0.0,10473.066666666668,1000.0,1825.6666666666667,772612.7666666666,advise100_importance100_true
770,3754.8111111111116,0.0,0.0,10391.833333333334,1000.0,1825.6666666666667,783004.6,advise100_importance100_true
780,3843.5,0.0,0.0,10368.666666666666,1000.0,1825.6666666666667,793373.2666666666,advise100_importance100_true
790,3834.327777777778,0.0,0.0,9862.933333333332,1000.0,1825.6666666666667,803236.2,advise100_importance100_true
800,3764.3777777777786,0.0,0.0,9655.766666666666,1000.0,1825.6666666666667,812891.9666666667,advise100_importance100_true
0,2487.9999999999995,0.0,0.0,0.0,0.0,0.0,0.0,advise100_importance50_true
10,2564.7388888888886,1000.0,2668.0,10071.0,1000.0,2668.0,10071.0,advise100_importance50_true
20,2668.583333333334,0.0,0.0,9062.833333333334,1000.0,2668.0,19133.833333333336,advise100_importance50_true
30,2708.7944444444443,0.0,0.0,8989.5,1000.0,2668.0,28123.333333333336,advise100_importance50_true
40,2762.2833333333333,0.0,0.0,8997.733333333334,1000.0,2668.0,37121.066666666666,advise100_importance50_true
50,2757.988888888889,0.0,0.0,9465.833333333334,1000.0,2668.0,46586.9,advise100_importance50_true
60,2857.561111111111,0.0,0.0,9407.566666666668,1000.0,2668.0,55994.46666666667,advise100_importance50_true
70,2874.3055555555557,0.0,0.0,9310.4,1000.0,2668.0,65304.86666666667,advise100_importance50_true
80,3039.833333333334,0.0,0.0,9269.4,1000.0,2668.0,74574.26666666666,advise100_importance50_true
90,3033.116666666666,0.0,0.0,8871.466666666667,1000.0,2668.0,83445.73333333334,advise100_importance50_true
100,3014.2,0.0,0.0,9825.066666666668,1000.0,2668.0,93270.8,advise100_importance50_true
110,3049.1666666666665,0.0,0.0,9575.3,1000.0,2668.0,102846.1,advise100_importance50_true
120,3066.588888888889,0.0,0.0,9275.933333333332,1000.0,2668.0,112122.03333333334,advise100_importance50_true
130,3035.883333333333,0.0,0.0,9852.633333333333,1000.0,2668.0,121974.66666666667,advise100_importance50_true
140,3151.172222222222,0.0,0.0,9975.9,1000.0,2668.0,131950.56666666668,advise100_importance50_true
150,3266.083333333334,0.0,0.0,10303.0,1000.0,2668.0,142253.56666666668,advise100_importance50_true
160,3295.844444444444,0.0,0.0,9937.633333333333,1000.0,2668.0,152191.2,advise100_importance50_true
170,3310.0555555555557,0.0,0.0,9783.7,1000.0,2668.0,161974.90000000002,advise100_importance50_true
180,3252.383333333333,0.0,0.0,9782.766666666666,1000.0,2668.0,171757.6666666667,advise100_importance50_true
190,3282.6333333333328,0.0,0.0,10153.333333333334,1000.0,2668.0,181911.00000000003,advise100_importance50_true
200,3390.1666666666674,0.0,0.0,10438.666666666666,1000.0,2668.0,192349.6666666667,advise100_importance50_true
210,3298.7611111111105,0.0,0.0,10289.6,1000.0,2668.0,202639.2666666667,advise100_importance50_true
220,3368.9000000000005,0.0,0.0,10366.833333333334,1000.0,2668.0,213006.10000000003,advise100_importance50_true
230,3388.533333333333,0.0,0.0,10593.4,1000.0,2668.0,223599.50000000003,advise100_importance50_true
240,3414.5166666666673,0.0,0.0,10386.9,1000.0,2668.0,233986.40000000002,advise100_importance50_true
250,3505.372222222222,0.0,0.0,10112.733333333334,1000.0,2668.0,244099.13333333336,advise100_importance50_true
260,3446.3888888888887,0.0,0.0,10989.966666666667,1000.0,2668.0,255089.10000000003,advise100_importance50_true
270,3490.266666666667,0.0,0.0,11197.4,1000.0,2668.0,266286.50000000006,advise100_importance50_true
280,3560.299999999999,0.0,0.0,10816.566666666668,1000.0,2668.0,277103.0666666667,advise100_importance50_true
290,3490.7888888888892,0.0,0.0,10170.2,1000.0,2668.0,287273.2666666667,advise100_importance50_true
300,3538.427777777778,0.0,0.0,9552.333333333334,1000.0,2668.0,296825.60000000003,advise100_importance50_true
310,3485.1722222222234,0.0,0.0,10855.033333333333,1000.0,2668.0,307680.63333333336,advise100_importance50_true
320,3508.261111111111,0.0,0.0,10463.3,1000.0,2668.0,318143.93333333335,advise100_importance50_true
